method,algorithm,k,seed_1,seed_2,ARI,NMI
UMAP,Spectral,5,6967,3097,0.6635251966664071,0.7794799907268742
UMAP,Spectral,5,9682,3050,0.8927966568204657,0.8952663575894969
UMAP,Spectral,5,9682,3097,0.8204066186388932,0.8218183124710228
UMAP,Spectral,5,3050,3097,0.817285762207547,0.8343696772834127
UMAP,KMeans,6,5123,1855,0.769353896293832,0.8289833942439627
UMAP,KMeans,6,5123,3812,0.7518306672671373,0.7896857752624
UMAP,KMeans,6,5123,8071,0.859830284289772,0.8777874125131585
UMAP,KMeans,6,5123,2396,0.7063267353131626,0.7852673521695962
UMAP,KMeans,6,5123,6047,0.7063223329513284,0.7727059268171388
UMAP,KMeans,6,5123,9181,0.8063757417603331,0.8478746228993886
UMAP,KMeans,6,5123,2111,0.7613940771971168,0.8012465151864645
UMAP,KMeans,6,5123,3653,0.791210060455132,0.8253766238857476
UMAP,KMeans,6,5123,3627,0.820038463116871,0.8625450811670375
UMAP,KMeans,6,1855,3812,0.8531668336620132,0.8849594909687095
UMAP,KMeans,6,1855,8071,0.7820445187170508,0.8268000823520839
UMAP,KMeans,6,1855,2396,0.6406069748868578,0.7531316609231827
UMAP,KMeans,6,1855,6047,0.7340496808217323,0.8079744288134563
UMAP,KMeans,6,1855,9181,0.8296949838296893,0.8620992747922589
UMAP,KMeans,6,1855,2111,0.9060809143606976,0.933215627655765
UMAP,KMeans,6,1855,3653,0.8781088090188511,0.9085640016274591
UMAP,KMeans,6,1855,3627,0.8866977603768547,0.901965807795201
UMAP,KMeans,6,3812,8071,0.8083762358599804,0.8511197463097749
UMAP,KMeans,6,3812,2396,0.6475540531921679,0.7556845731519543
UMAP,KMeans,6,3812,6047,0.8010214345967733,0.8579882641342323
UMAP,KMeans,6,3812,9181,0.856407103873963,0.8773135643493576
UMAP,KMeans,6,3812,2111,0.9423727487131692,0.9507446658823059
UMAP,KMeans,6,3812,3653,0.9140322078510175,0.9261771284858074
UMAP,KMeans,6,3812,3627,0.8836843938607654,0.901280313663919
UMAP,KMeans,6,8071,2396,0.6751068307927801,0.7710551342639589
UMAP,KMeans,6,8071,6047,0.7621405654949934,0.8481154113081315
UMAP,KMeans,6,8071,9181,0.8239829015229224,0.8607843479304543
UMAP,KMeans,6,8071,2111,0.7833215351615164,0.824288336118081
UMAP,KMeans,6,8071,3653,0.7581439447541958,0.8002510246241079
UMAP,KMeans,6,8071,3627,0.8284056899530102,0.8615131012311501
UMAP,KMeans,6,2396,6047,0.546172608591252,0.6889191219809431
UMAP,KMeans,6,2396,9181,0.6740924620286368,0.7795364454050147
UMAP,KMeans,6,2396,2111,0.671026656647605,0.7757662056642999
UMAP,KMeans,6,2396,3653,0.673946088366437,0.7772218037707173
UMAP,KMeans,6,2396,3627,0.6609738094632085,0.7742289021664653
UMAP,KMeans,6,6047,9181,0.8210531607781271,0.8718360032794844
UMAP,KMeans,6,6047,2111,0.7556562808134359,0.8204390659516714
UMAP,KMeans,6,6047,3653,0.7308464519457795,0.7963244368851536
UMAP,KMeans,6,6047,3627,0.7775217372319732,0.8392778077104462
UMAP,KMeans,6,9181,2111,0.8635714504918379,0.8881268676195151
UMAP,KMeans,6,9181,3653,0.8401772685203587,0.8738458604862878
UMAP,KMeans,6,9181,3627,0.8833187618467612,0.9105181536274887
UMAP,KMeans,6,2111,3653,0.9713884446052029,0.975512033743245
UMAP,KMeans,6,2111,3627,0.8907653805041401,0.9121268176575706
UMAP,KMeans,6,3653,3627,0.919949626149224,0.9364485000314813
UMAP,GMM,6,1238,3255,0.7627476949722378,0.8314293512665829
UMAP,GMM,6,1238,6546,0.5547857793983592,0.6962343071648555
UMAP,GMM,6,1238,8716,0.7096650961416019,0.802409325676782
UMAP,GMM,6,1238,6731,0.6518845963930494,0.7938412505907834
UMAP,GMM,6,1238,7335,0.6068326479070323,0.7541062471222892
UMAP,GMM,6,1238,4881,0.6028375788130735,0.7542365867803744
UMAP,GMM,6,1238,1813,0.6259208241001377,0.7367394069117151
UMAP,GMM,6,1238,9422,0.6351573368248113,0.7541960083791488
UMAP,GMM,6,1238,8700,0.777583043859262,0.8430087913802286
UMAP,GMM,6,3255,6546,0.5841021416803954,0.7184460386421521
UMAP,GMM,6,3255,8716,0.7104242344548727,0.8290268382006207
UMAP,GMM,6,3255,6731,0.6991946693263446,0.8378726709966843
UMAP,GMM,6,3255,7335,0.5317186851051393,0.7315830003033391
UMAP,GMM,6,3255,4881,0.719030530650455,0.8024784839356384
UMAP,GMM,6,3255,1813,0.47863479013414106,0.6682537329042584
UMAP,GMM,6,3255,9422,0.8604378955042804,0.9082871855622986
UMAP,GMM,6,3255,8700,0.7724186914181723,0.8432809637503995
UMAP,GMM,6,6546,8716,0.5102980230156389,0.6828030758191753
UMAP,GMM,6,6546,6731,0.5625525410775697,0.7444419771323212
UMAP,GMM,6,6546,7335,0.4448457904973604,0.6354996445064982
UMAP,GMM,6,6546,4881,0.5135523819035254,0.6606713854249076
UMAP,GMM,6,6546,1813,0.3637176745090414,0.5816656896560058
UMAP,GMM,6,6546,9422,0.4950392176836101,0.6697641896080306
UMAP,GMM,6,6546,8700,0.505335101499541,0.6711196569397928
UMAP,GMM,6,8716,6731,0.5417655090350189,0.7207507942408704
UMAP,GMM,6,8716,7335,0.6884655708968264,0.7981723159662869
UMAP,GMM,6,8716,4881,0.6103795152266508,0.7831316454824909
UMAP,GMM,6,8716,1813,0.6468670560611647,0.7324689706070794
UMAP,GMM,6,8716,9422,0.6728915919804369,0.7951408635324115
UMAP,GMM,6,8716,8700,0.7383811468318511,0.8265758347385347
UMAP,GMM,6,6731,7335,0.4848554796546227,0.697822693378713
UMAP,GMM,6,6731,4881,0.5853716401783481,0.7474966866330937
UMAP,GMM,6,6731,1813,0.38063737203511333,0.5932863586857688
UMAP,GMM,6,6731,9422,0.5798457267572416,0.7590025770743529
UMAP,GMM,6,6731,8700,0.5707703595782786,0.7495256531849066
UMAP,GMM,6,7335,4881,0.4638330876057768,0.7073481163639331
UMAP,GMM,6,7335,1813,0.6470717463339619,0.7795580754009781
UMAP,GMM,6,7335,9422,0.5637668926964868,0.7532580879491866
UMAP,GMM,6,7335,8700,0.5961992983848353,0.7539057385610712
UMAP,GMM,6,4881,1813,0.4395567605180755,0.6776594095789263
UMAP,GMM,6,4881,9422,0.6451350031376855,0.7601831673296844
UMAP,GMM,6,4881,8700,0.6133195453269213,0.7564006488935097
UMAP,GMM,6,1813,9422,0.5197960508267034,0.6914178537301054
UMAP,GMM,6,1813,8700,0.5516975670550712,0.6900905838285967
UMAP,GMM,6,9422,8700,0.7602193971371521,0.8303201885804943
UMAP,Agglomerative,6,4911,8700,0.697900299957149,0.7719772772124229
UMAP,Agglomerative,6,4911,2396,0.9461871491368906,0.9599176164679477
UMAP,Agglomerative,6,4911,2699,0.6479153437999907,0.7406401405574649
UMAP,Agglomerative,6,4911,5123,0.7492343993172348,0.8272120192825773
UMAP,Agglomerative,6,4911,9513,0.6850259331166179,0.7962127069097817
UMAP,Agglomerative,6,4911,9422,0.7269579595992665,0.8067302647904665
UMAP,Agglomerative,6,4911,9853,0.7600272954735007,0.8259834363229901
UMAP,Agglomerative,6,4911,3735,0.631434237932303,0.7462486764376575
UMAP,Agglomerative,6,4911,1127,0.7882707324291954,0.8335545519661267
UMAP,Agglomerative,6,8700,2396,0.7228587797192781,0.8000790297606859
UMAP,Agglomerative,6,8700,2699,0.645214812722844,0.7766597515573417
UMAP,Agglomerative,6,8700,5123,0.6301103179753407,0.7476361856557561
UMAP,Agglomerative,6,8700,9513,0.5878822933988865,0.7386025962740178
UMAP,Agglomerative,6,8700,9422,0.6544795665745757,0.7797987158641085
UMAP,Agglomerative,6,8700,9853,0.6419632168897595,0.7775605961728452
UMAP,Agglomerative,6,8700,3735,0.5759831108884674,0.7228801186484399
UMAP,Agglomerative,6,8700,1127,0.741296024618027,0.819804720291411
UMAP,Agglomerative,6,2396,2699,0.6867381298582034,0.7575602188999906
UMAP,Agglomerative,6,2396,5123,0.793785879746198,0.8480333352304512
UMAP,Agglomerative,6,2396,9513,0.6840519031530268,0.7842231205873739
UMAP,Agglomerative,6,2396,9422,0.780226966617318,0.8469469817203238
UMAP,Agglomerative,6,2396,9853,0.7889412838454518,0.8511561211259409
UMAP,Agglomerative,6,2396,3735,0.666279173001587,0.7599030224970383
UMAP,Agglomerative,6,2396,1127,0.8370723235192933,0.8725657753467067
UMAP,Agglomerative,6,2699,5123,0.7290399316095301,0.7946545604849097
UMAP,Agglomerative,6,2699,9513,0.663377436720177,0.7522148562772231
UMAP,Agglomerative,6,2699,9422,0.7492849086799109,0.8074380441666932
UMAP,Agglomerative,6,2699,9853,0.6879501618244065,0.7882988322346197
UMAP,Agglomerative,6,2699,3735,0.772138052713047,0.8280061011428757
UMAP,Agglomerative,6,2699,1127,0.6924969837583839,0.7730164586547446
UMAP,Agglomerative,6,5123,9513,0.7984168596808267,0.8454673566198254
UMAP,Agglomerative,6,5123,9422,0.7263056947090815,0.7832980074601242
UMAP,Agglomerative,6,5123,9853,0.8056801195814649,0.8565308188952485
UMAP,Agglomerative,6,5123,3735,0.7905475953857573,0.8346987898045628
UMAP,Agglomerative,6,5123,1127,0.7973406463462192,0.8610264178603975
UMAP,Agglomerative,6,9513,9422,0.652560476697433,0.7458140523234068
UMAP,Agglomerative,6,9513,9853,0.8027605828751586,0.8468528254846563
UMAP,Agglomerative,6,9513,3735,0.6945166088805952,0.7700105753746468
UMAP,Agglomerative,6,9513,1127,0.635464057437439,0.748704388061317
UMAP,Agglomerative,6,9422,9853,0.7552840724999523,0.8347691776995596
UMAP,Agglomerative,6,9422,3735,0.7116962800394583,0.7784063241630208
UMAP,Agglomerative,6,9422,1127,0.7747627187808267,0.8333138537439271
UMAP,Agglomerative,6,9853,3735,0.7537666483004959,0.8342760371921077
UMAP,Agglomerative,6,9853,1127,0.7378070792088613,0.8120640382767109
UMAP,Agglomerative,6,3735,1127,0.6743901399401593,0.777042304647613
UMAP,Spectral,6,7923,5576,0.7058767209850066,0.7919476470497762
UMAP,Spectral,6,7923,4861,0.7954924075598874,0.8681275200482064
UMAP,Spectral,6,7923,6230,0.8220572478187662,0.8600211166248006
UMAP,Spectral,6,7923,4911,0.7958130197877832,0.844717687885296
UMAP,Spectral,6,7923,1238,0.8202039993084769,0.859590606330542
UMAP,Spectral,6,7923,4176,0.822335995109464,0.8689705754698912
UMAP,Spectral,6,7923,8247,0.7751648981932894,0.8343365050677135
UMAP,Spectral,6,7923,6731,0.8098764960772711,0.8606661874764269
UMAP,Spectral,6,7923,9853,0.7991419281605325,0.8370271745673137
UMAP,Spectral,6,5576,4861,0.8267124844562703,0.8606813111140679
UMAP,Spectral,6,5576,6230,0.659388167258285,0.7672013830931872
UMAP,Spectral,6,5576,4911,0.6858314273970004,0.7844358311730184
UMAP,Spectral,6,5576,1238,0.750699384372333,0.8277461909377016
UMAP,Spectral,6,5576,4176,0.7349822577270513,0.8442135925314834
UMAP,Spectral,6,5576,8247,0.7177036014291888,0.8011894807853134
UMAP,Spectral,6,5576,6731,0.731776601170636,0.8216619815092937
UMAP,Spectral,6,5576,9853,0.6907542302120532,0.7810536139054391
UMAP,Spectral,6,4861,6230,0.7824185282486035,0.8401850671599426
UMAP,Spectral,6,4861,4911,0.7632352786180293,0.8475898457850988
UMAP,Spectral,6,4861,1238,0.7758581620962259,0.8521892797416262
UMAP,Spectral,6,4861,4176,0.7031346320461819,0.8063960961247103
UMAP,Spectral,6,4861,8247,0.7085972659914207,0.8079859947646947
UMAP,Spectral,6,4861,6731,0.7272304418684434,0.8206285011967781
UMAP,Spectral,6,4861,9853,0.8190339569389052,0.8671657412746723
UMAP,Spectral,6,6230,4911,0.7554553879855085,0.8325931916919183
UMAP,Spectral,6,6230,1238,0.7748895397064549,0.8431193450239977
UMAP,Spectral,6,6230,4176,0.7908762319556384,0.8521799006458627
UMAP,Spectral,6,6230,8247,0.7076838823826775,0.808641196959056
UMAP,Spectral,6,6230,6731,0.7217611001127257,0.8065013331005939
UMAP,Spectral,6,6230,9853,0.8638089963207659,0.8785997595456012
UMAP,Spectral,6,4911,1238,0.9063719115734721,0.9241880176707973
UMAP,Spectral,6,4911,4176,0.7444741214326274,0.8080750348889119
UMAP,Spectral,6,4911,8247,0.8795264404104183,0.8995950913027434
UMAP,Spectral,6,4911,6731,0.9137552405669794,0.9260554003395778
UMAP,Spectral,6,4911,9853,0.7552757806461177,0.8116993162516644
UMAP,Spectral,6,1238,4176,0.8003388956733756,0.8624225646331435
UMAP,Spectral,6,1238,8247,0.9155063592248406,0.9264941534738056
UMAP,Spectral,6,1238,6731,0.858635460627569,0.8864735414951257
UMAP,Spectral,6,1238,9853,0.7748080315064501,0.822243010537588
UMAP,Spectral,6,4176,8247,0.760373509432375,0.8323342618411442
UMAP,Spectral,6,4176,6731,0.8038298879087927,0.8581461229014834
UMAP,Spectral,6,4176,9853,0.7109016038450524,0.7707014161866824
UMAP,Spectral,6,8247,6731,0.8592848661882296,0.8772425396264033
UMAP,Spectral,6,8247,9853,0.7049586514331699,0.7854336483058446
UMAP,Spectral,6,6731,9853,0.7214024884041045,0.7856426238981435
MDS,KMeans,4,2981,5008,1.0,1.0
MDS,KMeans,4,2981,5793,0.8234227949649026,0.8050433634437899
MDS,KMeans,4,2981,7114,1.0,1.0
MDS,KMeans,4,2981,1159,0.8234227949649026,0.8050433634437898
MDS,KMeans,4,2981,9213,0.8234227949649026,0.8050433634437898
MDS,KMeans,4,2981,6230,1.0,1.0
MDS,KMeans,4,2981,4654,1.0,1.0000000000000002
MDS,KMeans,4,2981,3214,1.0,1.0
MDS,KMeans,4,2981,5123,0.8242808531211068,0.8036644498137427
MDS,KMeans,4,5008,5793,0.8234227949649026,0.8050433634437899
MDS,KMeans,4,5008,7114,1.0,1.0
MDS,KMeans,4,5008,1159,0.8234227949649026,0.8050433634437898
MDS,KMeans,4,5008,9213,0.8234227949649026,0.8050433634437898
MDS,KMeans,4,5008,6230,1.0,1.0
MDS,KMeans,4,5008,4654,1.0,1.0000000000000002
MDS,KMeans,4,5008,3214,1.0,1.0
MDS,KMeans,4,5008,5123,0.8242808531211068,0.8036644498137427
MDS,KMeans,4,5793,7114,0.8234227949649026,0.8050433634437898
MDS,KMeans,4,5793,1159,0.9089779686729388,0.8813203719713163
MDS,KMeans,4,5793,9213,1.0,1.0
MDS,KMeans,4,5793,6230,0.8234227949649026,0.8050433634437899
MDS,KMeans,4,5793,4654,0.8234227949649026,0.8050433634437899
MDS,KMeans,4,5793,3214,0.8234227949649026,0.8050433634437899
MDS,KMeans,4,5793,5123,0.823966618855131,0.8324772818870334
MDS,KMeans,4,7114,1159,0.8234227949649026,0.8050433634437898
MDS,KMeans,4,7114,9213,0.8234227949649026,0.8050433634437898
MDS,KMeans,4,7114,6230,1.0,1.0
MDS,KMeans,4,7114,4654,1.0,1.0000000000000002
MDS,KMeans,4,7114,3214,1.0,1.0
MDS,KMeans,4,7114,5123,0.8242808531211068,0.8036644498137429
MDS,KMeans,4,1159,9213,0.9089779686729388,0.8813203719713164
MDS,KMeans,4,1159,6230,0.8234227949649026,0.8050433634437898
MDS,KMeans,4,1159,4654,0.8234227949649026,0.8050433634437899
MDS,KMeans,4,1159,3214,0.8234227949649026,0.8050433634437898
MDS,KMeans,4,1159,5123,0.823966618855131,0.8324772818870334
MDS,KMeans,4,9213,6230,0.8234227949649026,0.8050433634437899
MDS,KMeans,4,9213,4654,0.8234227949649026,0.8050433634437899
MDS,KMeans,4,9213,3214,0.8234227949649026,0.8050433634437899
MDS,KMeans,4,9213,5123,0.823966618855131,0.8324772818870335
MDS,KMeans,4,6230,4654,1.0,1.0000000000000002
MDS,KMeans,4,6230,3214,1.0,1.0
MDS,KMeans,4,6230,5123,0.8242808531211068,0.8036644498137427
MDS,KMeans,4,4654,3214,1.0,0.9999999999999999
MDS,KMeans,4,4654,5123,0.8242808531211068,0.8036644498137426
MDS,KMeans,4,3214,5123,0.8242808531211068,0.8036644498137427
MDS,GMM,4,9213,1311,0.308727929311856,0.5225644178247874
MDS,GMM,4,9213,2407,0.308727929311856,0.5225644178247875
MDS,GMM,4,9213,8244,0.9374952397368727,0.899232333923663
MDS,GMM,4,9213,9991,0.9374952397368727,0.899232333923663
MDS,GMM,4,9213,8397,0.9374952397368727,0.899232333923663
MDS,GMM,4,9213,3210,0.9374952397368727,0.8992323339236629
MDS,GMM,4,9213,3336,0.308727929311856,0.5225644178247874
MDS,GMM,4,9213,7635,0.308727929311856,0.5225644178247874
MDS,GMM,4,9213,4893,0.5911772067686755,0.5643369027341337
MDS,GMM,4,1311,2407,1.0,1.0
MDS,GMM,4,1311,8244,0.32233914390381824,0.5724810135593784
MDS,GMM,4,1311,9991,0.32233914390381824,0.5724810135593784
MDS,GMM,4,1311,8397,0.32233914390381824,0.5724810135593784
MDS,GMM,4,1311,3210,0.32233914390381824,0.5724810135593784
MDS,GMM,4,1311,3336,1.0,1.0
MDS,GMM,4,1311,7635,1.0,1.0
MDS,GMM,4,1311,4893,0.241499390922091,0.41559282919909835
MDS,GMM,4,2407,8244,0.32233914390381824,0.5724810135593784
MDS,GMM,4,2407,9991,0.32233914390381824,0.5724810135593784
MDS,GMM,4,2407,8397,0.32233914390381824,0.5724810135593784
MDS,GMM,4,2407,3210,0.32233914390381824,0.5724810135593784
MDS,GMM,4,2407,3336,1.0,1.0
MDS,GMM,4,2407,7635,1.0,1.0
MDS,GMM,4,2407,4893,0.241499390922091,0.41559282919909835
MDS,GMM,4,8244,9991,1.0,1.0
MDS,GMM,4,8244,8397,1.0,1.0
MDS,GMM,4,8244,3210,1.0,1.0
MDS,GMM,4,8244,3336,0.32233914390381824,0.5724810135593785
MDS,GMM,4,8244,7635,0.32233914390381824,0.5724810135593785
MDS,GMM,4,8244,4893,0.5542988975146015,0.5495988153829051
MDS,GMM,4,9991,8397,1.0,1.0
MDS,GMM,4,9991,3210,1.0,1.0
MDS,GMM,4,9991,3336,0.32233914390381824,0.5724810135593785
MDS,GMM,4,9991,7635,0.32233914390381824,0.5724810135593785
MDS,GMM,4,9991,4893,0.5542988975146015,0.5495988153829051
MDS,GMM,4,8397,3210,1.0,1.0
MDS,GMM,4,8397,3336,0.32233914390381824,0.5724810135593784
MDS,GMM,4,8397,7635,0.32233914390381824,0.5724810135593784
MDS,GMM,4,8397,4893,0.5542988975146015,0.5495988153829051
MDS,GMM,4,3210,3336,0.32233914390381824,0.5724810135593784
MDS,GMM,4,3210,7635,0.32233914390381824,0.5724810135593784
MDS,GMM,4,3210,4893,0.5542988975146015,0.5495988153829051
MDS,GMM,4,3336,7635,1.0,1.0
MDS,GMM,4,3336,4893,0.241499390922091,0.4155928291990984
MDS,GMM,4,7635,4893,0.241499390922091,0.41559282919909835
MDS,Agglomerative,4,4861,8247,0.7069211327846543,0.7561432670325698
MDS,Agglomerative,4,4861,3199,0.9545990620364313,0.938667546229286
MDS,Agglomerative,4,4861,3255,0.9103487475226578,0.8962690870236358
MDS,Agglomerative,4,4861,8700,1.0,1.0
MDS,Agglomerative,4,4861,7335,0.9545990620364313,0.938667546229286
MDS,Agglomerative,4,4861,2299,0.9545990620364313,0.938667546229286
MDS,Agglomerative,4,4861,6967,1.0,1.0
MDS,Agglomerative,4,4861,3857,0.7451796129811279,0.7785524253559611
MDS,Agglomerative,4,4861,9939,0.9545990620364313,0.938667546229286
MDS,Agglomerative,4,8247,3199,0.6693243602669652,0.6992193801090201
MDS,Agglomerative,4,8247,3255,0.783497630831115,0.8047027836457189
MDS,Agglomerative,4,8247,8700,0.7069211327846543,0.75614326703257
MDS,Agglomerative,4,8247,7335,0.6693243602669652,0.6992193801090201
MDS,Agglomerative,4,8247,2299,0.6693243602669652,0.6992193801090201
MDS,Agglomerative,4,8247,6967,0.7069211327846543,0.75614326703257
MDS,Agglomerative,4,8247,3857,0.7038615167304328,0.7017562434862534
MDS,Agglomerative,4,8247,9939,0.6693243602669652,0.6992193801090201
MDS,Agglomerative,4,3199,3255,0.8671877646160431,0.8364450061687069
MDS,Agglomerative,4,3199,8700,0.9545990620364313,0.938667546229286
MDS,Agglomerative,4,3199,7335,1.0,1.0
MDS,Agglomerative,4,3199,2299,1.0,1.0
MDS,Agglomerative,4,3199,6967,0.9545990620364313,0.938667546229286
MDS,Agglomerative,4,3199,3857,0.7840731022077163,0.8039720054761453
MDS,Agglomerative,4,3199,9939,1.0,1.0
MDS,Agglomerative,4,3255,8700,0.9103487475226578,0.8962690870236358
MDS,Agglomerative,4,3255,7335,0.8671877646160431,0.8364450061687068
MDS,Agglomerative,4,3255,2299,0.8671877646160431,0.8364450061687068
MDS,Agglomerative,4,3255,6967,0.9103487475226578,0.8962690870236358
MDS,Agglomerative,4,3255,3857,0.8244173664230728,0.8318710135565266
MDS,Agglomerative,4,3255,9939,0.8671877646160431,0.8364450061687068
MDS,Agglomerative,4,8700,7335,0.9545990620364313,0.938667546229286
MDS,Agglomerative,4,8700,2299,0.9545990620364313,0.938667546229286
MDS,Agglomerative,4,8700,6967,1.0,1.0
MDS,Agglomerative,4,8700,3857,0.7451796129811279,0.7785524253559611
MDS,Agglomerative,4,8700,9939,0.9545990620364313,0.938667546229286
MDS,Agglomerative,4,7335,2299,1.0,1.0
MDS,Agglomerative,4,7335,6967,0.9545990620364313,0.938667546229286
MDS,Agglomerative,4,7335,3857,0.7840731022077163,0.8039720054761453
MDS,Agglomerative,4,7335,9939,1.0,1.0
MDS,Agglomerative,4,2299,6967,0.9545990620364313,0.938667546229286
MDS,Agglomerative,4,2299,3857,0.7840731022077163,0.8039720054761453
MDS,Agglomerative,4,2299,9939,1.0,1.0
MDS,Agglomerative,4,6967,3857,0.7451796129811279,0.7785524253559611
MDS,Agglomerative,4,6967,9939,0.9545990620364313,0.938667546229286
MDS,Agglomerative,4,3857,9939,0.7840731022077163,0.8039720054761453
MDS,Spectral,4,8146,5170,0.8020774655821185,0.8044813384461936
MDS,Spectral,4,8146,2299,0.8020774655821185,0.8044813384461934
MDS,Spectral,4,8146,3396,0.9011168631171003,0.9022039652230174
MDS,Spectral,4,8146,1382,0.7734128786005547,0.7688304058603103
MDS,Spectral,4,8146,1273,0.7851753512223275,0.773613463188634
MDS,Spectral,4,8146,3336,0.7734128786005547,0.7688304058603103
MDS,Spectral,4,8146,9153,0.773969808241534,0.7707324438086481
MDS,Spectral,4,8146,6140,0.8721872562387981,0.86611477898836
MDS,Spectral,4,8146,6230,0.8629693263255628,0.8514888286386846
MDS,Spectral,4,5170,2299,1.0,1.0
MDS,Spectral,4,5170,3396,0.7221415621638294,0.7522903104203321
MDS,Spectral,4,5170,1382,0.9659313670264302,0.9630326751071557
MDS,Spectral,4,5170,1273,0.779759971601423,0.7887318384799571
MDS,Spectral,4,5170,3336,0.9659313670264302,0.9630326751071557
MDS,Spectral,4,5170,9153,0.730879345603272,0.7521045198984323
MDS,Spectral,4,5170,6140,0.8670585777804303,0.8812246669310462
MDS,Spectral,4,5170,6230,0.8707293170647775,0.8826667760740198
MDS,Spectral,4,2299,3396,0.7221415621638294,0.7522903104203321
MDS,Spectral,4,2299,1382,0.9659313670264302,0.9630326751071561
MDS,Spectral,4,2299,1273,0.779759971601423,0.788731838479957
MDS,Spectral,4,2299,3336,0.9659313670264302,0.9630326751071558
MDS,Spectral,4,2299,9153,0.730879345603272,0.7521045198984323
MDS,Spectral,4,2299,6140,0.8670585777804303,0.8812246669310463
MDS,Spectral,4,2299,6230,0.8707293170647775,0.8826667760740198
MDS,Spectral,4,3396,1382,0.7519816402773171,0.7711731090306007
MDS,Spectral,4,3396,1273,0.768527299721627,0.7771674081774963
MDS,Spectral,4,3396,3336,0.7519816402773171,0.7711731090306007
MDS,Spectral,4,3396,9153,0.871679607682877,0.8678611943137464
MDS,Spectral,4,3396,6140,0.7882620251227013,0.7959372557541877
MDS,Spectral,4,3396,6230,0.8417663641895236,0.8466260158784893
MDS,Spectral,4,1382,1273,0.8079597836684443,0.807215683858647
MDS,Spectral,4,1382,3336,1.0,0.9999999999999999
MDS,Spectral,4,1382,9153,0.7641778865769074,0.7760310587372115
MDS,Spectral,4,1382,6140,0.8384253993962165,0.8455399266048329
MDS,Spectral,4,1382,6230,0.9016603400689333,0.9021543853404259
MDS,Spectral,4,1273,3336,0.8079597836684443,0.8072156838586471
MDS,Spectral,4,1273,9153,0.7529749692244563,0.7618436116111037
MDS,Spectral,4,1273,6140,0.8456360838998964,0.8445161320156988
MDS,Spectral,4,1273,6230,0.8395287721069428,0.830753208620668
MDS,Spectral,4,3336,9153,0.7641778865769074,0.7760310587372112
MDS,Spectral,4,3336,6140,0.8384253993962165,0.8455399266048326
MDS,Spectral,4,3336,6230,0.9016603400689333,0.9021543853404259
MDS,Spectral,4,9153,6140,0.6677471636952999,0.6783700802297311
MDS,Spectral,4,9153,6230,0.7927671678179602,0.7915858977363754
MDS,Spectral,4,6140,6230,0.8630655675794311,0.8510300096398725
MDS,KMeans,5,7368,4861,0.7991292217948176,0.7948825424721061
